ID,Nome,Matricula,Turma,Curso,Semestre,Age,GPA,Attendance_Rate,Study_Hours_per_Day,Travel_Time_Minutes,Stress_Index,Gender_Male,Dropout,Nivel_Risco,Probabilidade_Risco,Recomendacoes
12656,,,,,,19,2.657448781735341,77.47276702251489,3.861442223020384,39.57631792410788,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12657,,,,,,20,1.122676648639359,71.26471541392755,2.912341503286948,10.622163880522848,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12658,,,,,,20,1.603473920101566,81.92017428223576,4.419452176446716,42.47669529745976,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12659,,,,,,20,1.495270129886261,73.94864911230226,2.8718919099228657,14.381081853837095,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12660,,,,,,18,0.428181664054222,86.28181664054222,2.2431584705911862,36.23297631369402,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12661,,,,,,20,2.3614730759850087,83.95847236564518,3.343989088326037,41.03934529956221,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12662,,,,,,19,0.3088426341264894,66.28526227645585,2.509440175493575,17.748606551898778,5,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12663,,,,,,20,0.8326047235533984,70.0777284227673,4.193385156094331,29.35590104062888,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12664,,,,,,19,0.3677259772252497,69.89030998201993,4.217435523074418,22.425774955049835,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12665,,,,,,22,1.380781056330174,74.31599727413106,4.0,34.44062555334236,5,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12666,,,,,,24,1.6917735962718397,76.39492752757435,5.028735420047862,29.721527048959103,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12667,,,,,,18,1.6530946035082472,73.4026559217276,3.747016817723064,34.93452698245876,4,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12668,,,,,,20,2.038858369308298,83.65273390588068,3.5355708153458507,22.30020600716899,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12669,,,,,,19,1.860264907203245,84.93893491401758,4.783451979396349,30.30751934701555,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12670,,,,,,19,0.9913210565935138,84.06291283018547,3.763243094333852,38.53708716981453,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12671,,,,,,21,1.532282111747914,80.17344365534224,4.794411871879248,42.24218544821925,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12672,,,,,,22,1.5022007303995817,82.77593669870295,4.870538009273538,36.30810225594141,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12673,,,,,,23,0.8057057056731876,86.47534807543676,3.46514878497437,21.8538766038027,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12674,,,,,,17,1.5104178916814233,64.87596891699414,3.326797119136042,49.560011371831415,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12675,,,,,,20,1.126879147880325,68.92249785842247,4.184577445896644,35.56189788097916,5,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12676,,,,,,22,0.6813148858701713,84.34422136955794,4.051792365215452,13.691625934751093,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12677,,,,,,21,1.2996059442629269,78.35225904240761,2.054992780906944,37.82145649274735,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12678,,,,,,20,2.9443354424489465,81.96867088489789,5.3,24.33914556620389,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12679,,,,,,19,1.4644418374196162,88.90242234007113,5.256054362206335,28.98995869136371,4,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12680,,,,,,21,2.2970353806119226,76.01090252076544,3.693636095836401,40.884317695300176,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12681,,,,,,21,1.1487148854175735,77.68033583384138,3.3634904686275258,31.058637395933125,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12682,,,,,,20,2.6406061571889694,81.01140213825202,4.365750837458268,40.43631839242522,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12683,,,,,,21,1.582529653265612,93.55362302346376,4.0,44.907774480649465,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12684,,,,,,23,1.1629542304004234,72.54999009829903,4.3593243478774255,16.03863681371368,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12685,,,,,,21,0.4008880277205926,78.50492667091171,2.874852506611769,28.54792282299994,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12686,,,,,,17,1.7095358457777723,89.14069393308644,4.318547411329213,11.619182750576153,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12687,,,,,,21,1.6465771610842248,93.21151167048274,4.0,34.09646939879621,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12688,,,,,,22,1.127866525912745,80.75551152553005,3.721694175629078,22.973582732240217,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12689,,,,,,21,0.2108037430914006,70.97359312835286,3.524166132604531,34.826188950298665,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12690,,,,,,20,1.5520600906687472,78.6375554780609,2.820477983138616,26.57782177275321,6,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12691,,,,,,20,1.1558563697957345,68.87943796876591,4.157040591144684,35.44081182289368,5,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12692,,,,,,19,0.3849047078911697,75.53906422877955,3.18822527108762,33.215458342840705,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12693,,,,,,21,0.2699917154952522,77.80505386514321,3.088964373457114,14.783927109048102,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12694,,,,,,20,3.3669981410084326,72.90592966010327,4.4381408306848815,23.183693686201707,6,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12695,,,,,,21,1.40875405145307,83.45427920702971,3.4812351446720773,41.85427920702972,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12696,,,,,,19,2.8386340310122664,72.258270824512,3.2130832980480024,20.582708245120006,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12697,,,,,,20,1.1397077266691291,76.5455852667782,3.1780474266930305,35.076618133530346,3,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12698,,,,,,18,1.5106733518554234,88.15815630906522,3.7509398777125047,28.552718769688408,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12699,,,,,,21,1.5869676180616106,85.95770346192963,4.215328786447746,37.64543672624238,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12700,,,,,,19,1.882135604647856,80.52512545115485,4.721903373260609,30.13957287907043,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12701,,,,,,19,0.892647797905518,85.54310674773944,1.729658329110538,30.49965294316295,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
12702,,,,,,24,1.419057517576576,67.51081863626888,2.639362828784164,18.29707963192742,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12703,,,,,,22,1.6819465213797025,80.38246657586232,4.7863001362065285,41.54026739310149,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12704,,,,,,17,0.9542347739533236,66.51719453382341,5.21504392848619,19.418205976989505,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12705,,,,,,17,2.197916949918638,84.39583389983727,2.448807354908712,18.28273655758453,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12706,,,,,,19,0.6860378555495619,70.24482554209118,3.7034535905629458,23.312063855227937,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12707,,,,,,20,1.5221169808985309,81.89146204415904,3.855953225006396,19.94467836765082,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12708,,,,,,20,0.5696247893611359,76.21274923178767,2.979600237898011,27.195756864348866,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12709,,,,,,20,1.5503743300349313,72.2944518688155,2.985801181227146,26.26611918198068,4,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12710,,,,,,19,1.244292073577541,83.26611753343717,3.68044746195635,33.691874460717244,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12711,,,,,,22,2.7166039466469933,84.2755221048784,3.6240808931112247,24.02694263475323,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12712,,,,,,22,1.6497210444683648,69.00452906439044,4.297597575238423,32.480833696195994,6,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12713,,,,,,22,2.864238492801272,85.78790121556321,4.601819606635781,20.34851703880837,2,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12714,,,,,,21,1.7250792617548067,62.81203814208872,4.0,18.266525622926984,5,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12715,,,,,,19,1.0324121227260936,82.40831938455969,2.7490843689022144,36.33752092316045,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12716,,,,,,19,2.557674535569331,78.65141659345372,3.392977660211022,27.921436902352788,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12717,,,,,,18,1.129526857582314,78.29170285836925,1.781812569313047,37.807497138053776,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
12718,,,,,,21,1.1325939891041084,68.59759193606443,4.441430091535247,44.298795968032216,6,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12719,,,,,,20,2.523418765655532,76.68290617172234,1.9290171601028208,32.745160062381814,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Orientacao para rotina de estudos
12720,,,,,,20,2.143021619716277,76.63770271045702,4.21477568212283,40.31124323615359,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12721,,,,,,21,2.0537164118196354,90.78415197850975,1.775628224580383,41.64426053458815,7,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial | Orientacao para rotina de estudos
12722,,,,,,19,1.133086172728362,79.1,3.771317067479924,15.565495940017843,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12723,,,,,,23,1.3899652614001088,73.66918400573091,3.5300521078998366,15.500086846499729,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12724,,,,,,19,1.65,92.29700946139484,4.0,11.293687940894683,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12725,,,,,,21,1.52564008668034,77.0478958773729,3.637660390415594,23.6829310218576,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12726,,,,,,19,1.788987378675227,83.0843505612157,3.610903502809639,31.477463354239973,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12727,,,,,,22,0.3707199053767675,75.3401961783913,4.2023669881906764,12.15876746130684,8,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12728,,,,,,20,1.1759050868978012,76.76351241963269,4.118695659072714,22.181898262043976,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12729,,,,,,20,1.9209776978221853,73.31152828852133,5.0572936850172185,43.289983568037165,6,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12730,,,,,,17,1.815462943478188,83.81871794883469,6.449435195003449,43.31132068868544,9,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12731,,,,,,20,0.7004752538833484,72.2,4.721804710178881,23.00008647112967,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12732,,,,,,19,0.6920603971500846,79.39375429153044,4.718628690716177,5.0,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12733,,,,,,20,0.8095241782822378,69.89444764994983,2.515241782822378,35.05154625608129,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12734,,,,,,21,1.569914769911971,80.43846341670239,4.2413673439781086,29.39828929395668,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12735,,,,,,23,1.3046943078274216,81.76072536542524,3.976652897696985,11.926632158224637,7,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12736,,,,,,22,0.4045411647328979,78.91588227958061,4.251079411397903,35.67555879785321,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12737,,,,,,21,1.4019179415191017,70.86301962307118,2.30356127355805,28.672614736719154,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12738,,,,,,21,1.1012400305959336,71.75250664626938,4.237994682984498,32.37493353730622,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
12739,,,,,,20,0.2471063405566416,64.20992293368471,3.164655878295731,62.38097095338423,8,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Encaminhamento para apoio psicologico ou psicossocial
12740,,,,,,18,2.27322159123386,83.9997386564993,3.660115344449072,25.08486078132709,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12741,,,,,,23,1.4349022452519633,77.45004250206436,4.949676984310835,5.0,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12742,,,,,,20,2.2471643940331965,77.57694984619886,2.577260078436155,32.19005513686113,6,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12743,,,,,,18,1.506170376395861,84.5920908194142,4.0,35.505059444497064,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12744,,,,,,22,0.6154532258402545,83.59091675318561,3.897288136962189,35.00909261181902,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12745,,,,,,21,2.4958204700211555,85.4614211852508,3.552135579020542,31.551201430459287,5,0,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12746,,,,,,19,0.4645580334194525,73.57354342720227,1.8688009260355063,42.73303612409367,6,0,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia | Orientacao para rotina de estudos
12747,,,,,,23,1.8272491058083065,86.58590202149587,4.088255676560662,46.11006570752355,4,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12748,,,,,,18,0.5175027140389132,87.17502714038913,2.3794109197203763,34.77961685631599,7,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12749,,,,,,22,0.4924453803235861,85.1735656387679,4.0,9.618920587367754,5,1,1,MEDIO,65.0,Reforco escolar e acompanhamento pedagogico
12750,,,,,,22,1.8724209719703413,75.13093724639572,3.1807907086894134,52.50983319807772,7,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Encaminhamento para apoio psicologico ou psicossocial
12751,,,,,,22,0.7689421087847299,71.4650021561566,2.585565006532046,38.71625053903915,3,1,1,ALTO,90.0,Reforco escolar e acompanhamento pedagogico | Contato com responsavel e monitoramento de frequencia
