Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Dropout
18.671151918184254,25000.0,1.948257084560784,82.28460767273701,0,23.082212020453937,5.7221202045393715,0.7481652686462184,0.4823956522830686,0.4823956522830686,True,True,True,False,False,False,False,False,False,True,False,True,True,False,1
22.533119973114694,25000.0,2.4835040215082476,73.56655998655734,3,29.978346738360823,6.12197330196714,0.07914136514761572,0.005573335573775755,0.014490672491816972,True,True,True,True,False,True,True,False,False,True,False,False,True,False,1
20.971789792134874,34820.78842344101,4.3442111578388305,80.29543412096207,0,25.290215169680216,4.886098629476819,1.776865004696261,2.052861767468389,2.021928218319864,False,True,True,True,False,False,True,True,False,True,False,False,False,False,1
19.45711476897981,25000.0,2.2885739003297765,91.22860064026099,1,46.68573113861211,6.942869501648883,0.2899937082514773,0.43285534521470775,0.4285699679869501,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1
22.747921963668148,48786.43765891004,4.9034315520845215,73.74762730741459,2,39.06502388135142,4.712173561737544,1.5733726208338086,1.4704450728917267,1.4833726208338087,False,True,False,False,False,False,True,False,False,False,False,True,True,False,1
21.826015299989937,25000.0,4.903699235000503,66.57493625004193,1,30.44010199993291,8.573033149978196,0.7058249899835626,0.4364214199859109,0.4838198899869173,False,True,True,False,False,False,True,False,False,False,True,False,False,False,1
20.806450039864007,25000.0,6.2027859094533095,63.65395687072983,3,32.47067720387126,4.16216822893019,1.9456313422547602,1.6379483795553043,1.6559836059220314,True,True,True,True,False,True,False,True,False,False,False,True,False,False,1
24.43881210852281,25000.0,4.975544885124085,76.8,1,20.94138622128102,7.141386221281022,2.2145152400208,2.071584551084851,2.0459805844887744,False,True,False,True,False,True,False,False,False,False,True,True,False,False,1
21.12727134965521,25000.0,4.292425298597673,95.64040648950186,2,24.089898377624536,6.597982706283449,0.37606021573564236,0.6460602157356423,0.6197975129387095,False,True,False,True,True,False,False,False,True,True,False,True,False,False,1
18.44736795182332,35998.5163106132,3.1439851635042917,90.62707122190915,0,30.4513808146061,6.764411474453981,1.781829475620124,1.8546867458395089,1.8617544016058893,True,True,True,False,False,False,True,False,True,False,True,True,False,False,1
18.237609682425315,28179.99606656973,2.9127715583035285,75.167382753944,1,43.72184568726345,4.135945536968877,1.9814009076356824,2.0154947049695013,2.0181391830300823,False,True,False,True,True,False,False,False,False,True,False,False,True,False,1
20.545674830578996,29740.5,4.0,80.65336402066077,1,34.42043454338894,5.5,1.831612963843634,1.921324619215567,1.9389928202486062,False,True,True,True,False,True,False,True,True,False,False,True,False,False,1
23.898360318631692,35864.98509380574,2.7498410005945884,83.99868328617393,2,42.89520517418055,7.199751563429045,0.9901788743310881,0.40025588966808434,0.40025588966808434,True,True,True,True,False,False,False,True,True,False,False,False,False,False,1
20.16274080868133,33595.60165125953,4.3708277468028305,80.32980735305493,1,39.95161244800309,5.505151365456838,0.90223555147912,0.8444986239503923,0.8617479359255885,True,True,True,True,True,False,True,False,False,False,True,True,True,False,1
19.64879568347831,25000.0,4.155602158260845,87.10588757359687,3,16.08858162197629,8.245673512094852,1.3409009744980331,1.2304192478893567,1.2304192478893567,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1
22.77489323804035,38701.020453961624,4.313470445029875,80.30366374448585,3,25.18673856717506,6.9141155285021405,1.712888290804809,1.8060238260097004,1.7456574515611165,True,True,False,False,True,True,False,True,False,False,True,True,False,False,1
21.649100080141036,25000.0,4.238978313135458,70.55722602423745,1,29.23493911649721,8.766569638389642,1.1682239356920319,1.0501217670055776,0.9607543774434262,True,True,True,False,True,True,False,True,False,True,False,True,False,False,1
20.669684270028558,29347.19209261893,5.137847161650766,81.02442021960022,1,37.798630894671604,7.577367974785827,2.745583959129349,2.4979156169171866,2.506626150670756,False,True,False,True,False,False,True,False,True,False,True,False,False,False,1
21.166602470760232,31934.37300953541,3.7762506458739438,91.05725492040285,0,36.32048006010396,4.37812015594542,3.4656869744964256,3.2449448071799867,3.2353158908382063,True,True,True,False,False,True,True,False,False,False,True,True,False,False,1
18.40151437802115,38843.672031550115,3.9180217998711546,76.70463822107693,2,20.33672542056155,7.777094155655769,1.933672542056155,1.656497913148655,1.6917653064776934,True,True,True,True,False,True,True,False,False,True,False,False,True,False,1
21.25042955111099,25000.0,1.9728846573046195,78.23082529562718,0,9.111221040143388,7.473860992688266,1.0272741372329253,1.2263499054766858,1.2697162175197023,True,True,True,True,True,True,False,False,True,False,False,False,False,False,1
20.3763495758229,25000.0,3.6005912189241727,71.79331614822799,3,17.01696657240509,7.783033427594911,2.840257109696082,2.797763512430331,2.736066855189822,False,True,False,False,True,True,False,False,False,False,False,True,False,False,1
24.30219185031749,45042.05533787904,4.42328777547624,71.73802818024376,1,36.75117928214872,4.658246519746005,1.7777314771978694,2.225128760637034,2.2818684889809506,True,True,False,False,True,False,True,False,False,False,True,False,False,False,1
22.407420074766677,25000.0,2.035385436393729,57.146434289170614,0,41.168405860362746,4.621158977460807,0.9930204239690129,0.6276638528860742,0.6182957356788193,False,True,False,False,True,False,False,False,False,True,True,True,False,False,1
18.615106249834028,25000.0,5.309546874984632,77.32326250011064,4,25.838368749944674,6.017824999926234,1.16253750008606,1.120392500081142,1.0964650000836011,True,True,True,True,True,False,False,False,False,True,True,False,True,False,1
20.39269460546781,28015.167125724605,4.443744014697748,92.74164371376975,0,21.208494003611797,6.7601826348633045,1.7669952117581984,1.6404015002056453,1.6225293446099585,True,True,True,True,False,True,True,True,False,True,False,True,False,True,1
20.722551441504468,25000.0,4.4625609711187995,75.87740091042387,2,41.454849468919406,7.132298027414939,2.8870998482626877,3.253884339942691,3.2319493171820945,False,True,True,True,False,True,True,True,False,False,False,False,False,False,1
17.270360527071297,26761.054955008734,3.7321891424025715,78.0291442705218,3,14.644054586453493,3.274189261789113,2.645261188123561,2.4795494903940565,2.48229724083069,True,True,True,False,True,False,False,False,False,True,True,False,False,False,1
21.54462620129146,40981.50298117998,4.044716404164651,85.01544871194497,3,29.479032267715546,4.979253937530236,1.2488656166586036,1.2704104878531015,1.2886492892413184,False,True,True,False,False,False,True,True,False,False,False,False,True,False,1
22.05597957221798,25000.0,3.908524609470344,74.47226556116631,1,18.319591444359528,4.555468877667387,0.4457511655869744,0.6321634222561887,0.6485756789254027,True,True,True,True,True,False,True,True,False,False,False,True,False,False,1
23.35976917099521,25000.0,4.438964554415115,65.36839240930814,5,27.004023082900478,7.460057707251197,0.8645968704757857,1.0914072577810012,1.1010049494909533,True,True,True,True,False,False,True,True,False,True,False,False,True,False,1
18.199317203360316,59817.58341991406,5.103033991560513,76.31882885602566,4,37.76116966125962,4.828195042390918,1.8605462373117474,1.4863900847818359,1.4569266737640671,True,True,True,True,True,False,True,False,False,False,True,True,False,False,1
22.41499017305837,25000.0,3.675226779968642,72.86568059334299,4,12.788560197780996,7.720710074167873,0.37508869591171856,0.2616567552460174,0.290512775024117,True,True,False,True,True,False,True,False,True,False,False,True,True,False,1
23.058448542213853,32486.27655191215,3.0342414388478023,80.73513779629181,1,26.51582814084532,6.763861931089299,1.0905207375984936,1.1261586701997515,1.177862112835223,True,True,True,True,False,False,True,False,False,True,False,False,False,False,1
21.21938445755044,25000.0,3.2887635006121267,85.69319654612232,3,38.09319654612232,6.888660910203868,1.170804536775431,1.2064956826529005,1.1660421190610553,True,True,True,True,False,True,False,True,False,True,False,False,True,False,1
17.48328536309105,25570.193314145235,3.6543458055963267,75.57994243570926,1,44.819769742837046,8.636772201199687,1.0360172692872216,0.7376161180014069,0.6869475325250488,True,True,False,True,True,True,False,False,True,False,True,False,False,True,1
21.47479686474127,30644.404333552186,6.020986170385898,86.00081254103492,3,41.49772201246701,5.209972915298836,1.9362545961909436,2.24525730466106,2.245755950426002,True,True,False,True,True,False,True,False,True,False,False,True,False,False,1
19.40536188745294,65828.43830498366,4.132774483600711,79.36570230867497,0,43.29395828292723,5.981021263666073,1.801336127975841,1.6841106115765525,1.70221273794316,True,True,True,False,True,True,False,False,True,True,False,False,True,False,1
19.520334427518943,25000.0,4.903525530024558,68.63186622899242,2,44.3,5.12508808648611,1.6364392353809984,1.3339304267323873,1.2835915196070717,True,True,True,True,False,True,False,True,False,False,True,False,False,False,1
22.79201509270321,29388.978647294807,5.329415036322234,79.7236766345005,2,45.51327836929474,4.05320290577869,1.5055894351077534,1.7557473446816945,1.7557473446816945,True,True,False,True,False,False,False,False,True,False,True,True,False,False,1
21.413520287782507,25000.0,2.490215328546785,70.73755635495142,1,33.172959424434985,7.890986474811661,1.5815673573250362,1.8272108201506718,1.8672108201506719,True,True,True,True,True,False,False,True,False,False,False,True,True,False,1
22.717875489920022,28564.299062406088,2.033259330703591,81.20413837809957,5,24.30584473923123,7.125085318056583,1.343195387396681,1.57505119083395,1.57505119083395,True,True,True,True,False,False,False,True,False,True,False,True,False,False,1
23.776287413459197,185759.29994856173,3.1133700497095007,91.31762874134593,0,9.763964024509745,4.588455103848965,1.7350239348523147,1.6556634590837396,1.7174419030742998,True,True,True,True,False,False,True,False,False,False,True,True,True,False,1
24.670300959571513,27839.989787971263,5.3357908355090915,86.246867306381,2,30.69141586702374,7.365939808085697,1.1667099180954836,1.5285288649781128,1.5312945284462078,True,True,True,True,False,True,True,True,False,False,False,False,True,False,1
21.879020649985296,25647.443265774164,3.5698778201449253,74.42677590804033,2,33.807671893644205,9.081795793555976,0.8206450095093457,0.9526368641856741,0.9239429827342984,True,True,True,True,True,False,False,True,False,False,False,False,True,False,1
17.895357005251444,25000.0,4.171101833188252,63.17498243870939,1,22.42674990367601,3.40873195708945,1.2659321112078321,1.3975606716279478,1.3809910267067194,True,True,False,False,False,False,True,False,False,False,True,True,False,False,1
22.74122859576695,57854.06701431456,3.5890275528232682,88.38492177922377,1,24.252956100815123,8.381898738912561,1.3714519768154876,1.5517870483882925,1.5757982174407195,True,True,True,False,False,False,True,False,False,True,False,False,True,False,1
17.686029302500938,29740.5,4.0,82.78232351630011,0,35.252529228201574,5.5,0.9013470474600975,0.58390587536006,0.6056735237300487,False,True,False,True,True,False,True,False,False,True,False,True,False,False,1
20.819979254809596,35070.99925910034,4.77407734992422,74.17984292927265,0,22.119949618823306,5.660130398339682,0.3519949618823305,0.12400622355712118,0.14200533447753244,True,True,True,True,True,False,False,True,False,False,False,False,True,False,1
23.001010612321604,48317.50395828116,4.105386557725966,83.49978104391064,4,32.12469260789726,5.821660770932441,1.9428954013273043,1.6739784398739261,1.658411655292575,True,True,True,False,False,True,False,True,False,False,True,True,False,False,1
23.147223184718946,30857.76355917638,2.724748310473961,79.09392652939657,2,30.923514122351726,7.4,0.47584604058534874,0.6352516895260392,0.639366660937591,True,True,True,True,False,False,True,False,True,False,False,True,False,False,1
18.49668376821722,84688.43077019935,4.801825627142552,88.22543577474814,2,25.544786125687757,7.158017059578423,0.47027351987852706,0.24585301060950204,0.2306598470325103,True,True,True,True,True,False,True,False,False,True,False,False,True,False,1
19.64786754185287,37219.0,4.069143919167953,76.82071185190678,0,41.057901615158016,6.051426801386746,1.3509266465080858,1.6954249428428283,1.7236391179294999,True,True,True,True,False,True,False,False,False,True,True,True,False,False,1
21.98456079558408,25000.0,4.59542501126778,82.72308784088318,3,37.630736477350446,7.835882878822421,1.2510008939981163,1.0707364773504482,1.0912511174976454,True,True,True,True,False,False,True,False,True,False,True,True,True,False,1
23.767156401317155,56371.93332074374,4.423431280263431,75.63114836335423,1,31.594349215571274,5.333069630059993,1.7868060526825753,1.3200339047065723,1.3033408677125717,True,True,False,True,False,True,False,False,True,False,True,True,False,False,1
19.5875043433916,25583.250608074824,5.632624220999708,65.31187020821827,0,19.67327133014392,4.5500173735663925,0.4937591211223562,0.47127041394051156,0.5012704139405115,True,True,False,True,False,True,True,True,True,False,False,False,False,True,1
