Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,Data_Ingresso
7358,20.5,Male,25000.0,Yes,3.71,78.6,1.0,18.6,No,No,5.3,2.33,2.44,2.54,Year 4,Design,Bachelor,0,2043-02-22
7359,18.4,Male,25000.0,No,3.56,76.2,2.0,34.4,Yes,No,4.3,3.65,3.64,3.64,Year 1,Ciências,High School,1,2043-02-23
7360,25.3,Male,25000.0,Yes,2.95,88.2,0.0,35.7,No,No,6.4,1.47,1.45,1.54,Year 2,Sistemas de Informação,High School,0,2043-02-24
7361,19.3,Male,35236.0,Yes,2.52,77.7,2.0,43.4,No,No,5.5,2.54,3.05,3.05,Year 1,Administração,Master,0,2043-02-25
7362,22.5,Male,25000.0,Yes,0.96,80.7,0.0,33.1,No,No,4.1,3.07,2.84,2.84,Year 3,Sistemas de Informação,Bachelor,0,2043-02-26
7363,23.3,Female,43383.0,Yes,5.58,73.1,2.0,32.7,No,Yes,5.3,0.87,0.85,0.82,Year 4,Ciências,Master,1,2043-02-27
7364,19.8,Male,28162.0,Yes,1.12,78.8,0.0,20.0,Yes,Yes,4.5,0.18,0.59,0.67,Year 3,Ciências,High School,0,2043-02-28
7365,23.3,Female,31668.0,Yes,3.93,81.7,2.0,29.4,Yes,Yes,5.5,1.97,2.17,2.19,Year 2,Design,High School,0,2043-03-01
7366,22.7,Male,45261.0,No,3.43,71.9,1.0,17.7,No,No,8.1,2.02,1.89,1.89,Year 1,Sistemas de Informação,Master,0,2043-03-02
7367,24.8,Male,25000.0,No,4.38,81.2,0.0,9.5,No,No,5.8,2.7,2.82,2.82,Year 2,Design,Bachelor,0,2043-03-03
7368,20.0,Female,37107.0,Yes,1.41,86.1,2.0,26.8,Yes,No,5.9,2.25,2.53,2.47,Year 2,Design,High School,1,2043-03-04
7369,18.2,Female,34912.0,Yes,2.93,66.1,2.0,24.0,No,Yes,8.1,1.23,1.15,1.15,Year 1,Engenharia,High School,0,2043-03-05
7370,19.9,Male,26612.0,Yes,4.62,76.8,2.0,37.3,No,No,6.0,1.84,1.96,1.96,Year 3,Administração,Bachelor,0,2043-03-06
7371,21.5,Female,25000.0,No,4.24,100.0,1.0,18.5,Yes,No,6.3,2.96,2.97,2.97,Year 1,Administração,Master,0,2043-03-07
7372,21.1,Male,42495.0,Yes,3.14,80.4,1.0,63.8,No,No,5.8,2.83,2.84,2.78,Year 3,Administração,Master,0,2043-03-08
7373,20.1,Male,45346.0,Yes,4.13,91.1,2.0,24.2,Yes,No,4.8,2.37,2.34,2.45,Year 4,Engenharia,Bachelor,0,2043-03-09
7374,17.0,Female,31830.0,Yes,6.24,81.8,3.0,29.2,Yes,No,6.3,4.0,3.76,3.7,Year 2,Design,High School,1,2043-03-10
7375,22.0,Female,25000.0,Yes,5.42,79.4,1.0,23.2,Yes,No,8.6,2.26,1.91,1.91,Year 1,Ciências,High School,0,2043-03-11
7376,25.3,Male,25000.0,Yes,5.26,89.5,2.0,39.3,No,No,3.1,3.05,3.64,3.63,Year 3,Engenharia,Bachelor,1,2043-03-12
7377,22.0,Male,,Yes,,91.6,1.0,27.4,No,Yes,,3.45,3.49,3.5,Year 3,Ciências,High School,0,2043-03-13
7378,22.3,Female,,Yes,,74.9,0.0,18.2,No,No,,3.57,3.45,3.47,Year 4,Ciências,Master,0,2043-03-14
7379,22.3,Male,25000.0,Yes,3.11,73.2,2.0,8.0,Yes,No,4.2,1.32,1.1,1.15,Year 4,Engenharia,High School,0,2043-03-15
7380,21.9,Male,25000.0,Yes,4.07,71.1,1.0,36.9,Yes,Yes,7.7,2.41,2.7,2.68,Year 3,Sistemas de Informação,High School,0,2043-03-16
7381,23.0,Female,25000.0,Yes,6.56,75.0,1.0,37.8,No,Yes,5.2,3.02,2.92,2.96,Year 4,Engenharia,High School,1,2043-03-17
7382,21.9,Female,28284.0,No,5.2,91.1,4.0,34.1,Yes,No,6.8,3.15,2.42,2.48,Year 4,Sistemas de Informação,High School,0,2043-03-18
7383,20.3,Male,25000.0,Yes,3.53,82.2,3.0,27.4,No,Yes,4.3,3.29,2.8,2.83,Year 3,Ciências,Master,1,2043-03-19
7384,19.2,Female,,No,,91.5,3.0,26.2,Yes,No,,3.16,3.08,3.08,Year 1,Design,Bachelor,0,2043-03-20
7385,20.5,Female,25000.0,Yes,4.98,73.7,1.0,39.3,Yes,No,3.7,3.24,3.26,3.26,Year 1,Design,Bachelor,0,2043-03-21
7386,21.7,Male,25000.0,Yes,5.22,74.0,0.0,28.8,Yes,Yes,8.1,2.73,2.96,2.96,Year 1,Sistemas de Informação,Master,1,2043-03-22
7387,20.3,Female,27701.0,Yes,3.29,78.9,3.0,43.5,No,No,6.9,1.91,2.01,2.01,Year 1,Engenharia,Bachelor,1,2043-03-23
7388,21.7,Female,25000.0,Yes,3.13,84.4,0.0,28.8,Yes,No,3.6,3.43,3.79,3.87,Year 2,Sistemas de Informação,PhD,0,2043-03-24
7389,22.0,Male,,Yes,,80.9,3.0,28.4,Yes,Yes,,0.88,0.96,0.91,Year 3,Design,High School,0,2043-03-25
7390,22.8,Male,25000.0,Yes,5.63,87.6,1.0,34.5,No,Yes,5.0,2.42,3.02,3.01,Year 4,Ciências,Bachelor,1,2043-03-26
7391,23.8,Female,31379.0,Yes,3.46,85.3,0.0,46.7,No,No,6.3,3.57,3.67,3.64,Year 4,Ciências,PhD,0,2043-03-27
7392,21.2,Female,25000.0,No,4.34,85.9,2.0,44.1,No,No,5.6,1.3,1.9,1.9,Year 1,Administração,High School,0,2043-03-28
7393,18.1,Male,25000.0,No,2.57,87.5,3.0,29.4,Yes,Yes,2.9,3.03,2.55,2.55,Year 1,Sistemas de Informação,Master,0,2043-03-29
7394,20.2,Female,35539.0,Yes,2.12,90.8,1.0,25.5,Yes,No,4.0,1.22,1.8,1.8,Year 1,Engenharia,Bachelor,0,2043-03-30
7395,21.1,Female,34229.0,Yes,5.94,62.3,2.0,15.5,No,No,7.9,2.02,2.46,2.47,Year 2,Engenharia,Master,0,2043-03-31
7396,17.0,Female,25000.0,No,3.49,81.9,3.0,38.3,Yes,No,7.2,2.17,2.05,2.05,Year 1,Administração,Master,1,2043-04-01
7397,24.1,Female,,No,,88.7,2.0,8.6,No,No,,2.24,2.12,2.12,Year 1,Administração,Bachelor,0,2043-04-02
7398,21.3,Male,25000.0,Yes,7.77,100.0,0.0,50.5,Yes,No,5.9,3.89,3.53,3.51,Year 3,Administração,High School,0,2043-04-03
7399,21.8,Male,68986.0,Yes,5.28,81.2,1.0,40.1,No,No,5.1,2.02,2.04,2.04,Year 1,Design,High School,0,2043-04-04
7400,24.0,Female,,Yes,,64.4,2.0,21.0,Yes,No,,0.9,1.07,1.14,Year 2,Sistemas de Informação,Bachelor,1,2043-04-05
7401,19.6,Male,43953.0,Yes,4.96,93.4,1.0,44.8,No,No,5.1,4.0,3.87,3.85,Year 4,Sistemas de Informação,High School,0,2043-04-06
7402,22.3,Female,25000.0,Yes,1.91,72.3,2.0,36.6,No,No,4.1,2.42,2.42,2.39,Year 4,Administração,PhD,0,2043-04-07
7403,20.8,Male,25000.0,Yes,3.59,85.7,3.0,35.6,No,No,6.8,4.0,4.0,4.0,Year 2,Ciências,High School,1,2043-04-08
7404,20.6,Male,25000.0,Yes,2.91,86.3,2.0,26.8,No,Yes,7.6,1.08,0.45,0.45,Year 1,Design,Bachelor,0,2043-04-09
7405,19.3,Male,25000.0,Yes,4.54,83.0,0.0,36.6,No,No,6.2,0.77,1.02,0.96,Year 4,Administração,Bachelor,1,2043-04-10
7406,24.7,Female,50715.0,Yes,6.15,64.9,1.0,13.0,No,Yes,6.5,4.0,4.0,4.0,Year 1,Engenharia,High School,0,2043-04-11
7407,20.2,Female,71135.0,Yes,1.8,79.1,2.0,30.8,Yes,No,3.3,2.51,2.68,2.69,Year 3,Administração,PhD,1,2043-04-12
7408,22.5,Male,102453.0,Yes,6.41,69.4,4.0,21.8,No,Yes,3.2,3.52,3.3,3.25,Year 4,Sistemas de Informação,Bachelor,0,2043-04-13
7409,17.0,Male,25000.0,Yes,4.97,85.6,0.0,26.5,No,No,3.1,2.98,2.72,2.8,Year 4,Sistemas de Informação,Bachelor,0,2043-04-14
7410,23.6,Male,31901.0,Yes,2.7,74.9,2.0,21.7,Yes,No,7.4,2.85,2.7,2.67,Year 2,Engenharia,Bachelor,0,2043-04-15
7411,23.3,Female,65755.0,No,2.73,65.0,2.0,22.3,No,No,4.8,3.27,3.3,3.29,Year 4,Ciências,High School,0,2043-04-16
7412,21.2,Male,25536.0,Yes,3.07,87.7,1.0,45.5,No,No,7.0,0.6,0.34,0.34,Year 2,Engenharia,Bachelor,1,2043-04-17
7413,20.5,Female,25000.0,Yes,2.87,71.9,1.0,12.8,No,Yes,4.4,1.5,1.57,1.59,Year 2,Administração,Bachelor,1,2043-04-18
7414,21.9,Male,25000.0,Yes,2.91,83.1,3.0,34.9,No,Yes,5.5,0.7,0.59,0.57,Year 2,Design,,1,2043-04-19
7415,26.0,Male,,No,,76.1,1.0,16.4,Yes,Yes,,1.81,1.91,1.91,Year 1,Administração,Bachelor,1,2043-04-20
7416,17.1,Female,29391.0,Yes,3.75,88.9,0.0,45.9,Yes,Yes,4.9,3.93,4.0,4.0,Year 2,Design,Bachelor,0,2043-04-21
7417,22.7,Male,25000.0,No,4.97,88.6,3.0,35.1,No,No,2.4,4.0,3.96,3.92,Year 4,Ciências,Master,0,2043-04-22
7418,19.0,Female,,Yes,,83.9,6.0,13.1,No,No,,0.0,0.05,0.1,Year 3,Ciências,Bachelor,1,2043-04-23
7419,21.0,Male,32591.0,Yes,4.39,81.1,2.0,34.0,Yes,Yes,4.8,1.97,2.28,2.31,Year 2,Sistemas de Informação,Master,0,2043-04-24
7420,20.5,Male,32891.0,Yes,5.46,78.5,2.0,21.6,Yes,Yes,2.4,4.0,4.0,3.97,Year 3,Ciências,Master,0,2043-04-25
7421,20.1,Male,26101.0,Yes,2.06,72.4,1.0,32.7,Yes,Yes,6.3,1.98,1.85,1.84,Year 4,Sistemas de Informação,High School,0,2043-04-26
7422,21.0,Male,78701.0,Yes,3.13,77.3,3.0,14.1,No,Yes,6.5,0.25,0.42,0.46,Year 2,Design,PhD,1,2043-04-27
7423,18.5,Female,27441.0,Yes,2.04,85.8,2.0,44.8,Yes,Yes,4.3,2.09,2.43,2.39,Year 4,Sistemas de Informação,High School,0,2043-04-28
7424,23.3,Female,78558.0,Yes,2.18,97.6,2.0,6.0,Yes,Yes,3.3,0.64,0.57,0.57,Year 1,Engenharia,Master,0,2043-04-29
7425,17.1,Female,41709.0,Yes,5.77,86.6,3.0,20.3,No,No,8.6,2.48,2.28,2.28,Year 1,Sistemas de Informação,High School,0,2043-04-30
7426,22.2,Male,36706.0,Yes,3.34,87.7,2.0,17.0,Yes,No,6.0,2.99,2.81,2.73,Year 2,Sistemas de Informação,Bachelor,0,2043-05-01
7427,20.3,Female,27779.0,Yes,4.6,81.1,4.0,34.6,Yes,Yes,1.2,4.0,4.0,3.95,Year 4,Ciências,Bachelor,0,2043-05-02
7428,18.4,Female,53336.0,Yes,4.22,86.2,0.0,24.1,No,No,4.7,2.57,2.69,2.68,Year 2,Ciências,PhD,0,2043-05-03
7429,21.4,Male,31818.0,No,4.92,64.8,2.0,27.8,No,No,4.3,0.64,0.63,0.62,Year 3,Design,Bachelor,0,2043-05-04
7430,17.6,Female,25000.0,Yes,4.19,76.2,1.0,22.3,Yes,No,4.2,1.81,1.67,1.67,Year 1,Administração,High School,0,2043-05-05
7431,21.1,Female,25000.0,Yes,4.14,87.6,2.0,13.6,No,No,7.5,2.96,2.51,2.51,Year 1,Administração,Master,0,2043-05-06
7432,17.9,Male,38311.0,Yes,2.07,87.8,0.0,27.3,Yes,Yes,6.0,2.72,2.63,2.6,Year 2,Ciências,High School,0,2043-05-07
7433,22.0,Female,25000.0,Yes,4.05,77.7,1.0,14.4,No,No,6.6,2.46,2.23,2.22,Year 3,Design,Master,0,2043-05-08
7434,19.0,Male,28643.0,Yes,4.03,71.5,0.0,8.0,Yes,Yes,5.3,2.0,2.12,2.18,Year 2,Sistemas de Informação,High School,0,2043-05-09
7435,20.0,Male,56067.0,No,2.78,81.4,3.0,37.5,No,No,7.0,3.15,2.96,2.91,Year 3,Sistemas de Informação,Bachelor,0,2043-05-10
7436,21.6,Male,35681.0,Yes,1.31,78.5,2.0,15.1,Yes,Yes,4.8,2.42,2.49,2.45,Year 2,Ciências,Bachelor,0,2043-05-11
7437,19.3,Female,,Yes,,89.5,2.0,47.5,Yes,No,,1.1,1.34,1.4,Year 4,Engenharia,High School,0,2043-05-12
7438,20.9,Male,69286.0,Yes,5.59,87.6,2.0,47.0,No,No,6.4,3.3,3.63,3.57,Year 4,Design,Bachelor,0,2043-05-13
7439,17.7,Female,,Yes,,79.4,2.0,40.6,No,No,,2.12,2.53,2.53,Year 1,Administração,High School,0,2043-05-14
7440,22.4,Female,54758.0,No,3.78,90.9,2.0,16.4,No,No,1.7,3.81,3.46,3.46,Year 4,Engenharia,Master,0,2043-05-15
7441,24.9,Female,25000.0,Yes,1.1,79.8,4.0,55.5,No,No,2.5,2.58,2.95,3.0,Year 4,Engenharia,Bachelor,0,2043-05-16
7442,27.1,Male,36261.0,Yes,4.84,84.8,3.0,5.0,No,No,9.7,2.12,2.03,2.02,Year 4,Administração,Bachelor,0,2043-05-17
7443,21.2,Female,49281.0,No,5.54,98.3,3.0,19.4,No,No,6.7,3.08,3.05,3.22,Year 2,Design,Master,0,2043-05-18
7444,22.7,Female,82469.0,No,3.87,78.8,1.0,40.0,No,No,6.8,1.35,0.82,0.81,Year 4,Engenharia,Bachelor,1,2043-05-19
7445,17.1,Male,25000.0,Yes,4.81,83.4,1.0,39.1,Yes,No,8.1,3.52,3.9,3.91,Year 4,Sistemas de Informação,Bachelor,1,2043-05-20
7446,24.3,Female,61308.0,Yes,4.08,82.0,2.0,21.3,No,No,3.5,1.56,1.55,1.45,Year 3,Sistemas de Informação,PhD,0,2043-05-21
7447,22.7,Female,79748.0,Yes,2.74,82.1,0.0,20.6,No,No,4.2,0.44,0.7,0.71,Year 2,Administração,High School,1,2043-05-22
7448,19.9,Female,25000.0,Yes,3.83,75.0,1.0,27.4,No,No,3.5,2.79,2.51,2.56,Year 2,Sistemas de Informação,Bachelor,0,2043-05-23
7449,23.7,Male,39623.0,Yes,3.96,92.5,2.0,29.0,No,No,9.7,1.3,1.31,1.27,Year 2,Administração,High School,0,2043-05-24
7450,20.4,Male,43070.0,No,3.81,74.7,1.0,24.4,No,Yes,3.7,3.62,3.59,3.63,Year 2,Administração,High School,0,2043-05-25
7451,20.0,Male,25000.0,Yes,4.48,96.9,2.0,49.9,No,No,7.8,1.22,1.37,1.42,Year 2,Design,Bachelor,0,2043-05-26
7452,22.0,Male,25000.0,Yes,4.17,95.1,0.0,21.8,Yes,No,4.3,3.33,3.69,3.69,Year 1,Engenharia,Bachelor,0,2043-05-27
7453,18.7,Female,44387.0,Yes,3.75,84.0,4.0,47.6,No,Yes,5.7,1.72,1.5,1.48,Year 4,Design,PhD,1,2043-05-28
7454,23.2,Female,25000.0,Yes,3.17,82.0,0.0,34.9,Yes,Yes,7.8,2.21,1.7,1.66,Year 2,Ciências,High School,1,2043-05-29
7455,18.7,Female,26099.0,Yes,4.65,75.8,1.0,42.2,Yes,Yes,6.0,2.35,1.45,1.49,Year 3,Administração,High School,1,2043-05-30
7456,18.7,Female,48410.0,Yes,4.56,82.6,2.0,12.1,Yes,No,5.3,1.79,1.81,1.77,Year 3,Administração,Bachelor,0,2043-05-31
7457,19.0,Female,85172.0,Yes,4.23,90.6,0.0,42.3,No,Yes,9.6,1.71,1.45,1.43,Year 2,Design,Bachelor,1,2043-06-01
7458,22.7,Male,,Yes,,76.5,2.0,41.9,Yes,No,,2.85,2.82,2.76,Year 3,Engenharia,Master,0,2043-06-02
7459,19.6,Female,32212.0,Yes,2.53,93.7,1.0,22.0,Yes,No,3.8,2.69,2.72,2.74,Year 2,Engenharia,Bachelor,0,2043-06-03
7460,18.0,Male,25000.0,Yes,4.88,90.2,2.0,40.2,No,No,4.9,1.99,1.77,1.87,Year 4,Engenharia,PhD,1,2043-06-04
7461,19.7,Male,25000.0,Yes,2.84,81.2,1.0,12.2,No,No,7.4,1.61,1.43,1.38,Year 3,Engenharia,Master,0,2043-06-05
7462,20.9,Female,57858.0,No,3.56,88.4,2.0,24.3,No,No,4.6,2.53,2.73,2.82,Year 3,Administração,Bachelor,0,2043-06-06
7463,18.4,Male,27117.0,Yes,1.98,74.7,2.0,44.0,Yes,Yes,7.2,0.0,0.0,0.07,Year 4,Administração,Master,1,2043-06-07
7464,18.5,Male,59303.0,Yes,4.58,81.2,1.0,27.8,Yes,Yes,2.4,3.86,4.0,3.97,Year 2,Engenharia,Bachelor,0,2043-06-08
7465,25.6,Female,25000.0,Yes,2.39,99.7,3.0,26.8,Yes,No,7.6,0.0,0.0,0.0,Year 3,Design,,1,2043-06-09
7466,19.1,Male,25000.0,Yes,2.32,91.6,1.0,46.9,No,No,7.1,0.21,0.41,0.41,Year 1,Design,Bachelor,1,2043-06-10
7467,20.3,Male,38272.0,Yes,2.71,86.0,2.0,6.6,Yes,No,3.6,4.0,4.0,3.98,Year 4,Administração,Bachelor,0,2043-06-11
7468,20.2,Male,28398.0,No,4.56,82.6,1.0,27.9,Yes,Yes,5.4,1.61,1.59,1.55,Year 3,Design,Bachelor,0,2043-06-12
7469,20.1,Male,25000.0,Yes,3.72,81.4,1.0,29.2,No,No,5.0,3.46,3.72,3.71,Year 4,Engenharia,Master,0,2043-06-13
7470,22.4,Male,88470.0,Yes,3.18,81.8,2.0,20.4,No,Yes,6.3,2.75,2.58,2.58,Year 1,Ciências,High School,0,2043-06-14
7471,23.1,Female,25000.0,Yes,6.15,75.8,5.0,46.5,Yes,No,7.6,1.57,1.26,1.24,Year 3,Sistemas de Informação,Bachelor,1,2043-06-15
7472,20.3,Male,51873.0,Yes,4.68,87.2,3.0,19.1,No,Yes,4.3,3.98,4.0,3.99,Year 3,Sistemas de Informação,Master,0,2043-06-16
7473,18.3,Female,49272.0,Yes,1.41,90.4,2.0,19.2,Yes,Yes,6.2,0.9,1.49,1.46,Year 2,Administração,,0,2043-06-17
7474,23.8,Male,25000.0,Yes,2.86,80.0,5.0,5.0,Yes,No,5.9,1.81,2.11,2.1,Year 3,Engenharia,Bachelor,0,2043-06-18
7475,20.8,Male,25000.0,Yes,1.43,85.7,0.0,43.3,Yes,No,5.7,2.51,2.73,2.73,Year 1,Ciências,,0,2043-06-19
7476,24.8,Female,25000.0,No,3.38,76.2,1.0,26.0,No,Yes,8.1,0.02,0.02,0.0,Year 3,Engenharia,High School,1,2043-06-20
7477,17.0,Female,25000.0,Yes,5.35,81.5,3.0,26.1,No,Yes,5.8,1.86,1.78,1.78,Year 1,Engenharia,Bachelor,0,2043-06-21
7478,21.4,Female,83774.0,Yes,4.32,75.2,1.0,27.4,No,No,3.3,0.61,0.71,0.65,Year 3,Administração,Bachelor,0,2043-06-22
7479,25.2,Female,26368.0,Yes,3.7,80.2,1.0,44.3,No,No,6.8,2.54,2.75,2.83,Year 3,Administração,Master,0,2043-06-23
7480,20.2,Male,50709.0,No,3.39,83.0,5.0,49.4,No,No,8.4,1.77,1.62,1.63,Year 2,Sistemas de Informação,Bachelor,0,2043-06-24
7481,20.5,Male,40465.0,Yes,4.42,86.8,4.0,9.2,Yes,Yes,5.8,2.59,2.99,2.95,Year 2,Design,High School,0,2043-06-25
7482,21.7,Female,34836.0,No,1.8,77.1,2.0,24.4,No,No,7.9,0.0,0.34,0.23,Year 3,Engenharia,Bachelor,1,2043-06-26
7483,19.8,Male,30461.0,Yes,3.84,85.8,0.0,16.4,No,No,4.7,3.57,3.61,3.61,Year 1,Design,Bachelor,0,2043-06-27
7484,20.3,Male,62460.0,Yes,4.22,74.3,1.0,27.3,No,No,6.2,1.45,1.43,1.43,Year 2,Engenharia,High School,1,2043-06-28
7485,20.3,Male,25000.0,Yes,2.34,84.5,2.0,28.9,Yes,Yes,2.7,2.03,2.42,2.44,Year 2,Engenharia,Bachelor,0,2043-06-29
7486,19.6,Female,,Yes,,99.7,0.0,9.4,No,No,,1.87,1.63,1.6,Year 4,Design,High School,0,2043-06-30
7487,23.7,Male,25000.0,Yes,6.56,79.0,0.0,34.4,No,No,5.8,4.0,4.0,4.0,Year 3,Engenharia,Master,0,2043-07-01
7488,22.0,Male,,Yes,,56.3,0.0,24.6,No,No,,1.36,1.14,1.15,Year 4,Engenharia,High School,1,2043-07-02
7489,21.6,Male,25000.0,Yes,1.78,89.2,0.0,39.4,No,Yes,6.3,2.44,2.3,2.33,Year 2,Engenharia,High School,0,2043-07-03
7490,22.8,Female,25000.0,Yes,3.02,84.3,3.0,30.4,No,No,7.8,1.53,1.5,1.51,Year 3,Administração,High School,0,2043-07-04
7491,20.4,Male,31445.0,Yes,3.96,85.7,0.0,9.4,No,No,2.7,2.45,2.49,2.51,Year 3,Engenharia,High School,0,2043-07-05
7492,19.3,Male,25000.0,Yes,7.0,92.2,2.0,37.4,No,No,8.1,2.61,2.55,2.55,Year 1,Sistemas de Informação,Bachelor,0,2043-07-06
7493,19.7,Female,26662.0,Yes,5.16,76.3,0.0,13.9,No,No,4.2,3.44,3.59,3.58,Year 3,Sistemas de Informação,Master,0,2043-07-07
7494,21.0,Female,25000.0,Yes,5.42,76.6,2.0,15.2,No,No,3.3,2.57,3.0,3.0,Year 1,Design,Bachelor,0,2043-07-08
7495,18.7,Female,25000.0,Yes,4.52,86.4,1.0,26.2,No,Yes,7.4,1.86,1.34,1.34,Year 1,Ciências,High School,0,2043-07-09
7496,19.9,Female,40093.0,Yes,2.72,90.3,1.0,26.6,No,No,3.5,2.95,2.93,2.9,Year 2,Engenharia,Bachelor,0,2043-07-10
7497,19.9,Male,30267.0,Yes,6.07,83.9,3.0,9.0,Yes,No,8.0,2.07,2.27,2.23,Year 3,Ciências,,1,2043-07-11
7498,25.7,Male,25000.0,No,5.11,81.4,6.0,28.2,Yes,Yes,1.6,3.94,4.0,4.0,Year 3,Design,Bachelor,0,2043-07-12
7499,17.0,Male,65813.0,Yes,5.66,84.6,4.0,28.9,No,No,4.1,2.92,3.18,3.21,Year 4,Administração,Bachelor,0,2043-07-13
7500,20.6,Female,25000.0,Yes,6.21,87.9,1.0,28.5,Yes,Yes,7.1,1.51,0.93,0.9,Year 4,Sistemas de Informação,Bachelor,0,2043-07-14
7501,24.8,Male,25000.0,Yes,6.02,70.4,1.0,9.7,Yes,No,6.7,2.9,2.28,2.3,Year 3,Administração,Bachelor,0,2043-07-15
7502,21.3,Female,25000.0,Yes,3.98,74.1,1.0,31.7,No,Yes,1.0,2.35,2.35,2.4,Year 2,Engenharia,High School,0,2043-07-16
7503,22.7,Female,43003.0,Yes,4.36,81.3,1.0,37.4,Yes,No,4.3,2.61,2.98,2.99,Year 4,Ciências,Master,1,2043-07-17
7504,21.2,Male,30604.0,Yes,4.25,87.5,0.0,13.8,No,No,2.4,2.27,3.02,2.97,Year 4,Sistemas de Informação,Bachelor,0,2043-07-18
7505,19.5,Male,27864.0,Yes,5.21,99.4,2.0,17.1,No,Yes,5.7,4.0,4.0,3.94,Year 2,Sistemas de Informação,Bachelor,0,2043-07-19
7506,17.0,Male,25000.0,Yes,4.43,81.1,3.0,39.4,Yes,No,5.6,1.77,2.25,2.26,Year 3,Design,Bachelor,0,2043-07-20
7507,21.5,Male,49962.0,Yes,4.19,84.0,2.0,49.0,No,No,5.1,2.24,1.87,1.87,Year 1,Design,High School,0,2043-07-21
7508,19.3,Male,,Yes,,76.7,1.0,28.0,No,No,,1.54,2.01,2.01,Year 1,Administração,Master,0,2043-07-22
7509,19.2,Female,31869.0,Yes,3.81,87.3,1.0,24.6,No,Yes,3.5,3.81,4.0,4.0,Year 3,Sistemas de Informação,Master,0,2043-07-23
7510,19.9,Male,25000.0,Yes,4.39,73.2,2.0,32.4,Yes,Yes,4.2,4.0,3.67,3.71,Year 3,Sistemas de Informação,Bachelor,0,2043-07-24
7511,24.8,Male,25000.0,Yes,5.69,81.9,3.0,46.3,No,No,7.4,2.07,2.09,2.09,Year 3,Ciências,Bachelor,0,2043-07-25
7512,26.3,Male,73099.0,Yes,2.76,74.4,3.0,19.8,No,No,4.6,1.07,0.79,0.71,Year 2,Sistemas de Informação,High School,1,2043-07-26
7513,21.5,Female,25000.0,Yes,4.09,65.1,4.0,24.2,Yes,Yes,4.5,2.87,2.75,2.71,Year 4,Engenharia,Bachelor,1,2043-07-27
7514,20.0,Female,25000.0,Yes,4.45,100.0,5.0,23.9,No,Yes,7.6,1.14,1.38,1.37,Year 3,Engenharia,Master,1,2043-07-28
7515,18.4,Female,72279.0,Yes,6.15,88.4,1.0,13.0,No,No,3.4,3.8,3.89,3.9,Year 2,Design,High School,0,2043-07-29
7516,22.0,Female,43671.0,Yes,3.44,88.5,4.0,40.2,No,Yes,8.2,0.76,0.78,0.85,Year 4,Engenharia,Bachelor,0,2043-07-30
7517,24.9,Male,25000.0,Yes,2.99,89.3,2.0,33.1,No,Yes,8.3,0.01,0.0,0.01,Year 2,Sistemas de Informação,Bachelor,1,2043-07-31
7518,20.5,Male,62816.0,Yes,5.96,93.4,1.0,5.8,No,Yes,3.7,2.8,2.83,2.83,Year 1,Ciências,Bachelor,0,2043-08-01
7519,17.0,Male,38875.0,Yes,4.66,83.3,1.0,29.9,Yes,No,7.2,2.89,2.72,2.78,Year 4,Engenharia,Bachelor,1,2043-08-02
7520,22.5,Male,34187.0,Yes,3.45,88.9,1.0,49.9,Yes,Yes,1.6,3.08,2.8,2.82,Year 2,Ciências,Bachelor,0,2043-08-03
7521,23.2,Female,34042.0,Yes,5.37,78.0,1.0,33.3,Yes,No,5.7,1.67,1.54,1.54,Year 1,Engenharia,Bachelor,1,2043-08-04
7522,17.5,Male,39306.0,Yes,1.56,80.6,0.0,49.2,Yes,Yes,3.7,4.0,3.71,3.8,Year 4,Administração,High School,0,2043-08-05
7523,21.4,Male,40272.0,Yes,3.93,69.7,1.0,23.3,No,No,6.4,0.2,0.0,0.0,Year 2,Administração,High School,1,2043-08-06
7524,22.0,Female,111033.0,Yes,4.38,83.6,2.0,41.6,Yes,No,6.1,2.32,2.38,2.41,Year 3,Engenharia,Bachelor,1,2043-08-07
7525,20.8,Female,26451.0,Yes,4.77,77.8,2.0,45.8,No,No,5.0,3.79,3.85,3.85,Year 3,Administração,,0,2043-08-08
7526,19.3,Female,26946.0,No,2.93,80.9,4.0,29.1,No,No,3.5,3.48,3.45,3.45,Year 1,Ciências,Bachelor,0,2043-08-09
7527,23.2,Male,25000.0,Yes,2.9,88.6,0.0,25.1,No,No,7.2,2.79,3.01,3.01,Year 3,Ciências,Master,0,2043-08-10
7528,20.1,Female,28821.0,Yes,6.0,84.4,2.0,43.2,No,No,5.4,3.86,4.0,4.0,Year 2,Sistemas de Informação,Bachelor,1,2043-08-11
7529,17.7,Female,90920.0,Yes,4.02,90.2,1.0,36.5,Yes,No,4.2,2.8,2.64,2.64,Year 2,Administração,Bachelor,0,2043-08-12
7530,17.0,Male,,Yes,,77.3,2.0,41.4,No,Yes,,2.38,2.03,2.03,Year 1,Ciências,Master,0,2043-08-13
7531,23.8,Female,25000.0,Yes,3.05,85.1,1.0,35.0,No,Yes,5.3,2.86,2.38,2.41,Year 4,Sistemas de Informação,High School,0,2043-08-14
